relation,option,headEntities,headEntitiesForOption,optionRepresented
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/0161sp,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/010r6f,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/0jn38,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/01364q,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/01ycbq,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/09b93,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/0jltp,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/02cx90,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/02x0dzw,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/060d2,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/07tgn,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/01386_,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/03z19,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/0f1r9,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/02q253,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/01fs__,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/01vw_dv,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/01ct6,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/0bwfn,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/01d6g,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/0dq23,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/018n6m,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/0kr_t,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/0840vq,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/0qx1w,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/01vw8mh,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/01wz3cx,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/02fzs,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/01vtg4q,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/05zl0,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/048xh,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/010t4v,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/01w58n3,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/01lvcs1,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/01jq4b,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/0bqsy,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/03nm_fh,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/01q3_2,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/0l2tk,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/044gyq,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/08966,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/03ryks,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/017j6,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/079kr,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/02pfymy,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/0cwx_,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/03f6fl0,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/01cl0d,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/0d7k1z,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/065y4w7,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/07_3qd,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/01v_pj6,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/016ntp,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/01jpyb,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/0d608,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/016lh0,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/011_vz,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/057xn_m,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/03hpkp,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/03khn,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/01wqpnm,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/048hf,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/014d4v,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/02b25y,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/01my929,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/07q1v4,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/05w6cw,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/01fxck,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/01vsykc,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/048tgl,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/03f7jfh,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/07sbk,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/013gwb,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/045zr,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/02wwwv5,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/0bk1p,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/0cv3w,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/0bhvtc,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/01wj5hp,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/0fhp9,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/0gy3w,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/0lbj1,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/0x3b7,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/011xg5,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/0512p,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/0206k5,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/04smkr,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/01l8t8,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/015_30,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/01cwhp,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/01bm_,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/01vvydl,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/09r94m,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/01wsl7c,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/02p2zq,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/049fgvm,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/04344j,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/06s7rd,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/01vng3b,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/0dn_w,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/0134s5,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/02_5x9,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/044pqn,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/03m1n,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/02qdyj,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/05h95s,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/0d4htf,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/0ffmp,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/0pj8m,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/0f0y8,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/094xh,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/07cz2,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/01bpnd,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/016l09,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/02gr81,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/0178kd,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/03phgz,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/02zmh5,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/0f4vx,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/0d9y6,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/01s21dg,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/0pmcz,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/0phx4,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/0340hj,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/02s2xy,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/02zccd,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/0k39j,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/01fchy,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/0336mc,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/01271h,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/0394y,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/03mnk,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/01vvyvk,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/0n6dc,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/01svw8n,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/0f2rq,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/041c4,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/01rc6f,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/0fpzwf,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/02fjzt,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/012vwb,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/0dnkmq,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/0326tc,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/0g_g2,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/01bpc9,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/02jqjm,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/03fbc,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/053y0s,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/06cc_1,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/0ylsr,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/052nd,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/01k2wn,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/01p0vf,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/025v3k,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/01r7pq,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/01vhb0,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/0r04p,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/03_b1g,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/01f2q5,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/01wcp_g,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/03j3pg9,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/06w2sn5,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/016nvh,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/02y9bj,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/01wxdn3,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/03v6t,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/011z3g,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/01pgp6,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/015q1n,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/016890,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/02r5dz,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/033s6,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/06mj4,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/06zl7g,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/04mx8h4,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/0lzb8,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/0g8fs,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/020jqv,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/02r3zy,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/01w8n89,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/02r5gpq,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/01ljpm,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/0ggh3,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/0164nb,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/03mp8k,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/09xwz,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/020hyj,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/03gr7w,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/026vcc,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/0677ng,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/06m61,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/09b6zr,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/01pq4w,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/016z2j,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/03k3b,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/03xl77,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/019389,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/0kj34,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/09k0h5,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/0lyjf,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/01w923,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/0f0qfz,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/03n0pv,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/018jmn,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/0dqcm,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/01frpd,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/083skw,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/0ckm4x,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/07cw4,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/023fb,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/01x6v6,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/0144l1,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/02kth6,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/02vgh,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/0h25,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/0146mv,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/01l4g5,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/02648p,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/0153nq,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/039cpd,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/04jhp,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/0164y7,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/086g2,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/018m5q,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/0c5x_,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/015cxv,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/01pfr3,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/01mkn_d,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/010bxh,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/02p72j,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/0134wr,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/01vz0g4,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/01vrwfv,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/056_y,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/02j04_,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/0243cq,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/01p7x7,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/064q5v,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/0p3r8,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/07c0j,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/01l3k6,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/0127s7,2,2,1.0
http://bias.org/vocab/common/annotation_category/annotations./common/webpage/topic,http://bias.org/entity/m/01b1mj,2,2,1.0
